time_stamp_,sensor_name,Temperature.max,Temperature.mean,Temperature.flag,RelativeHumidity.max,RelativeHumidity.mean,RelativeHumidity.flag,Pressure.max,Pressure.mean,Pressure.flag
2017-06-01,67 [WEATHER],17.7,13.35,0,92.26,72.05,0,984.1,981.35,0
2017-06-02,67 [WEATHER],15.8,11.79,0,94.77,66.13,0,982.3,981.27,0
2017-06-03,67 [WEATHER],16,9.48,0,96.51,77.57,0,981.9,978.94,0
2017-06-04,67 [WEATHER],13.8,10.01,0,87.17,72.9,0,977,976.23,0
2017-06-05,67 [WEATHER],10.9,8.74,0,96.6,85.47,0,974,967.38,0
2017-06-06,67 [WEATHER],10.8,9.22,0,95.37,88.19,0,968.5,963.62,0
2017-06-07,67 [WEATHER],11.2,7.58,0,95.06,78.98,0,974.3,972.55,0
2017-06-08,67 [WEATHER],12.4,8.01,0,97.86,82.53,0,973.8,970.04,0
2017-06-09,67 [WEATHER],14.8,11.05,0,94.69,81.37,0,977.4,972.65,0
2017-06-10,67 [WEATHER],17.7,12.76,0,94.24,84.93,0,977.5,972.38,0
2017-06-11,67 [WEATHER],14.9,12.46,0,89.85,79.15,0,970.5,967.17,0
2017-06-12,67 [WEATHER],12.9,11.07,0,96.08,89.45,0,980.5,973.25,0
2017-06-13,67 [WEATHER],14.6,12.31,0,96.73,83.45,0,982,980.87,0
2017-06-14,67 [WEATHER],18,14.58,0,89.4,72.74,0,981.5,978.84,0
2017-06-15,67 [WEATHER],14.4,12.58,0,89.29,76.02,0,977.9,973.43,0
2017-06-16,67 [WEATHER],14.5,12.43,0,93.5,85.83,0,986.4,983.33,0
2017-06-17,67 [WEATHER],17.4,13.92,0,93.02,88.89,0,987.7,986.98,0
2017-06-18,67 [WEATHER],15.5,12.93,0,95.49,78.51,0,989.5,988.35,0
2017-06-19,67 [WEATHER],14.9,11.13,0,96.71,81.17,0,990.6,988.57,0
2017-06-20,67 [WEATHER],17,12.24,0,92.13,70.12,0,991,989.35,0
2017-06-21,67 [WEATHER],21.5,14.86,0,94.68,79.85,0,985.7,979.42,0
2017-06-22,67 [WEATHER],15.2,12.2,0,95.44,83.43,0,977.5,975.82,0
2017-06-23,67 [WEATHER],13.3,11.87,0,89.29,74.55,0,973,970.53,0
2017-06-24,67 [WEATHER],12,9.61,0,92.15,77.74,0,971.5,969.2,0
2017-06-25,67 [WEATHER],12.1,9.45,0,96,82.07,0,979.8,974.55,0
2017-06-26,67 [WEATHER],12.6,9.73,0,95.99,82.92,0,982.7,981.73,0
2017-06-27,67 [WEATHER],10.6,9.91,0,89.81,85.35,0,981,977.41,0
2017-06-28,67 [WEATHER],13.1,10.47,0,88.48,76.54,0,976.4,975.65,0
2017-06-29,67 [WEATHER],10.9,9.52,0,97.34,83.71,0,976.1,975.2,0
2017-06-30,67 [WEATHER],11.7,10.26,0,96.59,92.26,0,983,979.95,0
2017-06-01,79 [WEATHER],18.3,14.62,0,97.99,76.5,0,1016.3,1012.92,0
2017-06-02,79 [WEATHER],18.5,13.3,0,100,77.21,0,1013.9,1012.52,0
2017-06-03,79 [WEATHER],15.1,10.02,0,100,94.17,0,1013.7,1010.72,0
2017-06-04,79 [WEATHER],16.2,11.08,0,99.32,84.13,0,1008.6,1007.62,0
2017-06-05,79 [WEATHER],12.5,10.69,0,100,91.35,0,1005.4,998.78,0
2017-06-06,79 [WEATHER],12.1,10.97,0,99.34,94.41,0,996.9,993.05,0
2017-06-07,79 [WEATHER],13.7,9.67,0,93.43,75.6,0,1005.6,1002.68,0
2017-06-08,79 [WEATHER],12.6,8.68,0,100,88.97,0,1005.6,1002.05,0
2017-06-09,79 [WEATHER],13,10.53,0,99.33,90.48,0,1009.3,1003.68,0
2017-06-10,79 [WEATHER],19.5,13.32,0,100,89.91,0,1009.4,1003.95,0
2017-06-11,79 [WEATHER],17.5,14.49,0,96.78,80.08,0,1001.3,998.28,0
2017-06-12,79 [WEATHER],16.5,13.71,0,94.2,82.6,0,1011.5,1003.78,0
2017-06-13,79 [WEATHER],17.8,14.08,0,96.76,80.3,0,1013.4,1012.16,0
2017-06-14,79 [WEATHER],18.4,15.8,0,96.75,79.52,0,1012.8,1010.35,0
2017-06-15,79 [WEATHER],17.3,15.28,0,81.12,70.01,0,1008.9,1004.24,0
2017-06-16,79 [WEATHER],17.3,14.69,0,93.07,80.22,0,1016.9,1014.3,0
2017-06-17,79 [WEATHER],20.4,16.84,0,89.54,81.37,0,1018.7,1017.6,0
2017-06-18,79 [WEATHER],19.2,15.71,0,91.16,72.19,0,1020.8,1019.36,0
2017-06-19,79 [WEATHER],16.3,12.78,0,98.03,81.15,0,1021.9,1019.81,0
2017-06-20,79 [WEATHER],16.8,12.63,0,91.72,74.09,0,1022.7,1021.28,0
2017-06-21,79 [WEATHER],21,15.42,0,100,85.52,0,1017.5,1010.47,0
2017-06-22,79 [WEATHER],17.6,14.77,0,93.01,78.92,0,1008.1,1006.7,0
2017-06-23,79 [WEATHER],16.5,14,0,90.69,70.86,0,1003.8,1001.44,0
2017-06-24,79 [WEATHER],16,12.5,0,87.97,66.17,0,1002.6,999.95,0
2017-06-25,79 [WEATHER],14.3,12.21,0,85.62,71.24,0,1010.9,1004.98,0
2017-06-26,79 [WEATHER],13.5,11.5,0,92.21,78.4,0,1014.6,1013.46,0
2017-06-27,79 [WEATHER],12.4,11.16,0,89.33,83.47,0,1013.2,1009.82,0
2017-06-28,79 [WEATHER],13.6,11.78,0,89.25,77.44,0,1008.2,1007.7,0
2017-06-29,79 [WEATHER],12.5,11.42,0,100,88.51,0,1006.7,1005.69,0
2017-06-30,79 [WEATHER],13.7,12.29,0,98.68,90.41,0,1014.1,1010.88,0
2017-06-01,103 [WEATHER],7.1,6.24,0,100,92.22,0,,,
2017-06-02,103 [WEATHER],5.5,4.55,0,99.31,79.69,0,,,
2017-06-03,103 [WEATHER],6.4,4.01,0,99.29,84.76,0,,,
2017-06-04,103 [WEATHER],4,2.56,0,99.28,90.77,0,,,
2017-06-05,103 [WEATHER],4.6,3.26,0,100,96.69,0,,,
2017-06-06,103 [WEATHER],4.4,3.34,0,100,100,0,,,
2017-06-07,103 [WEATHER],3.6,1.81,0,100,85.92,0,,,
2017-06-08,103 [WEATHER],5.5,4.31,0,99.31,94.16,0,,,
2017-06-09,103 [WEATHER],7,5.3,0,100,87.46,0,,,
2017-06-10,103 [WEATHER],9,7.02,0,100,95.76,0,,,
2017-06-11,103 [WEATHER],5.9,5.16,0,99.31,98.14,0,,,
2017-06-12,103 [WEATHER],5.6,4.73,0,100,99.39,0,,,
2017-06-13,103 [WEATHER],7.5,6.31,0,100,99.17,0,,,
2017-06-14,103 [WEATHER],9.2,7.8,0,99.32,88.73,0,,,
2017-06-15,103 [WEATHER],6.9,5.01,0,99.32,98.4,0,,,
2017-06-16,103 [WEATHER],11.4,7,0,100,99.4,0,,,
2017-06-17,103 [WEATHER],12.1,10.5,0,100,99.92,0,,,
2017-06-18,103 [WEATHER],9.4,8.69,0,100,100,0,,,
2017-06-19,103 [WEATHER],10,6.37,0,100,99.63,0,,,
2017-06-20,103 [WEATHER],11.9,8.03,0,100,61.27,0,,,
2017-06-21,103 [WEATHER],12.8,10.73,0,100,94.02,0,,,
2017-06-22,103 [WEATHER],7.6,5.95,0,100,92.67,0,,,
2017-06-23,103 [WEATHER],7.3,4.53,0,100,87.67,0,,,
2017-06-24,103 [WEATHER],3,2.22,0,100,99.85,0,,,
2017-06-25,103 [WEATHER],3.6,3.06,0,99.29,53.37,0,,,
2017-06-26,103 [WEATHER],5.2,3.7,0,100,100,0,,,
2017-06-27,103 [WEATHER],6.2,5.29,0,100,99.57,0,,,
2017-06-28,103 [WEATHER],8.2,5.78,0,100,96.36,0,,,
2017-06-29,103 [WEATHER],6.4,4.39,0,100,99.88,0,,,
2017-06-30,103 [WEATHER],6.5,6.45,0,100,100,0,,,
2017-06-01,105 [WEATHER],15.4,12.96,0,98.67,80.65,0,987.5,985.2,0
2017-06-02,105 [WEATHER],15.9,11.97,0,98.67,72.82,0,985.4,984.68,0
2017-06-03,105 [WEATHER],15.5,9.47,0,100,82.36,0,985,982.03,0
2017-06-04,105 [WEATHER],13.5,10.22,0,91.45,76.57,0,980.6,979.72,0
2017-06-05,105 [WEATHER],12.8,9.92,0,97.34,87.18,0,976.9,969.15,0
2017-06-06,105 [WEATHER],10.5,9.38,0,96.68,90.68,0,970.3,964.93,0
2017-06-07,105 [WEATHER],12.3,8.69,0,97.88,72.56,0,977,975.35,0
2017-06-08,105 [WEATHER],13,9.19,0,98.61,85.73,0,976.4,971.92,0
2017-06-09,105 [WEATHER],15.3,11.82,0,99.33,84.12,0,980.3,975.05,0
2017-06-10,105 [WEATHER],17.9,13.44,0,98,82.48,0,980.3,975.5,0
2017-06-11,105 [WEATHER],13.7,11.81,0,92.92,85.75,0,974.4,971.32,0
2017-06-12,105 [WEATHER],12.9,11.35,0,92.2,84.84,0,984.9,978.13,0
2017-06-13,105 [WEATHER],15.3,11.8,0,97.99,91.94,0,985.9,985.03,0
2017-06-14,105 [WEATHER],16.5,14.45,0,98.03,77.06,0,985.2,982.7,0
2017-06-15,105 [WEATHER],14.2,12.17,0,94.2,82.78,0,982.1,977.59,0
2017-06-16,105 [WEATHER],14.4,12.27,0,98.69,87.73,0,991.4,988.2,0
2017-06-17,105 [WEATHER],16.7,14.18,0,100,94.45,0,992.3,991.96,0
2017-06-18,105 [WEATHER],13.7,12.74,0,99.34,96.24,0,993,992.38,0
2017-06-19,105 [WEATHER],15,12.11,0,99.35,84.95,0,993.8,991.57,0
2017-06-20,105 [WEATHER],20.4,13.08,0,100,66.72,0,993.8,991.86,0
2017-06-21,105 [WEATHER],19.2,15.61,0,98.09,84.99,0,988.7,982.94,0
2017-06-22,105 [WEATHER],14.7,12.55,0,98.05,86.42,0,981,979.62,0
2017-06-23,105 [WEATHER],13.5,12.18,0,92.36,76.8,0,978.1,975.89,0
2017-06-24,105 [WEATHER],12.3,10.33,0,82.01,71.81,0,976.8,975.21,0
2017-06-25,105 [WEATHER],12.2,9.6,0,97.94,84.86,0,983,978.32,0
2017-06-26,105 [WEATHER],14.5,11.11,0,100,76.88,0,985.3,984.25,0
2017-06-27,105 [WEATHER],12.1,10.91,0,86.82,82.1,0,983,979.38,0
2017-06-28,105 [WEATHER],15,11.83,0,83.38,72.82,0,977.8,977.14,0
2017-06-29,105 [WEATHER],11.4,9.33,0,91.58,85.97,0,976.9,975.83,0
2017-06-30,105 [WEATHER],14,12.15,0,94.82,83.31,0,985.3,981.75,0
2017-06-01,110 [WEATHER],18.2,14.14,0,92.17,73.93,0,,,
2017-06-02,110 [WEATHER],16.2,12.58,0,97.36,74.22,0,,,
2017-06-03,110 [WEATHER],16.1,9.89,0,100,86.28,0,,,
2017-06-04,110 [WEATHER],15.9,10.81,0,100,78.93,0,,,
2017-06-05,110 [WEATHER],12.7,9.7,0,97.99,90.96,0,,,
2017-06-06,110 [WEATHER],11.1,9.49,0,100,96.79,0,,,
2017-06-07,110 [WEATHER],13.8,9.24,0,97.21,74.06,0,,,
2017-06-08,110 [WEATHER],14,8.57,0,100,89.43,0,,,
2017-06-09,110 [WEATHER],13.7,10.36,0,100,92.96,0,,,
2017-06-10,110 [WEATHER],20,13.26,0,100,88.7,0,,,
2017-06-11,110 [WEATHER],17.7,13.32,0,96.12,80.03,0,,,
2017-06-12,110 [WEATHER],15.4,12.68,0,94.18,82.85,0,,,
2017-06-13,110 [WEATHER],17,13.46,0,91.75,81.71,0,,,
2017-06-14,110 [WEATHER],18.6,15.38,0,95.45,75.23,0,,,
2017-06-15,110 [WEATHER],16.4,14.1,0,84.4,73.19,0,,,
2017-06-16,110 [WEATHER],18.5,14.15,0,87.16,78.77,0,,,
2017-06-17,110 [WEATHER],20.6,16.57,0,90.09,80.7,0,,,
2017-06-18,110 [WEATHER],17.5,14.56,0,94.26,79.74,0,,,
2017-06-19,110 [WEATHER],17,12.33,0,100,84.02,0,,,
2017-06-20,110 [WEATHER],17.7,12.48,0,93.98,72.39,0,,,
2017-06-21,110 [WEATHER],22.4,15.05,0,97.35,86.81,0,,,
2017-06-22,110 [WEATHER],16.7,13.92,0,96.14,81.21,0,,,
2017-06-23,110 [WEATHER],16,13.2,0,91.73,72.34,0,,,
2017-06-24,110 [WEATHER],14.4,11.36,0,91.57,70.68,0,,,
2017-06-25,110 [WEATHER],13.9,11.12,0,93.44,75.93,0,,,
2017-06-26,110 [WEATHER],13.5,10.9,0,99.32,80.09,0,,,
2017-06-27,110 [WEATHER],12.2,10.32,0,98.68,94.22,0,,,
2017-06-28,110 [WEATHER],13.7,10.95,0,99.33,82.52,0,,,
2017-06-29,110 [WEATHER],10.8,9.9,0,100,90.81,0,,,
2017-06-30,110 [WEATHER],12.6,11.05,0,100,98.46,0,,,
2017-06-01,111 [WEATHER],14.5,12.22,0,98.01,81.1,0,,,
2017-06-02,111 [WEATHER],15.1,11.13,0,98.01,73.11,0,,,
2017-06-03,111 [WEATHER],14.3,8.62,0,95.82,80.3,0,,,
2017-06-04,111 [WEATHER],13.4,9.2,0,92.6,77.21,0,,,
2017-06-05,111 [WEATHER],14.1,9.49,0,94.72,83.61,0,,,
2017-06-06,111 [WEATHER],10.5,8.89,0,96.67,90.99,0,,,
2017-06-07,111 [WEATHER],12.6,8.25,0,92.39,69.6,0,,,
2017-06-08,111 [WEATHER],11,7.52,0,97.32,88.49,0,,,
2017-06-09,111 [WEATHER],14.8,10.82,0,98.65,84.28,0,,,
2017-06-10,111 [WEATHER],17.3,12.47,0,97.31,85.32,0,,,
2017-06-11,111 [WEATHER],12.6,11.02,0,94.16,90.26,0,,,
2017-06-12,111 [WEATHER],13.1,11,0,90.41,83.96,0,,,
2017-06-13,111 [WEATHER],14.8,11.7,0,96.74,89.18,0,,,
2017-06-14,111 [WEATHER],16.1,14.03,0,94.2,77.25,0,,,
2017-06-15,111 [WEATHER],13.8,11.63,0,96.07,82.12,0,,,
2017-06-16,111 [WEATHER],15.4,12.37,0,91.21,82.74,0,,,
2017-06-17,111 [WEATHER],17.8,14.75,0,96.79,89.29,0,,,
2017-06-18,111 [WEATHER],17,14.45,0,96.77,86.71,0,,,
2017-06-19,111 [WEATHER],16.8,13.34,0,95.48,75.96,0,,,
2017-06-20,111 [WEATHER],18.5,11.92,0,96.47,70.67,0,,,
2017-06-21,111 [WEATHER],18.2,14.84,0,97.45,86.03,0,,,
2017-06-22,111 [WEATHER],15.3,12.92,0,94.89,81.83,0,,,
2017-06-23,111 [WEATHER],14.3,11.88,0,95.45,76.73,0,,,
2017-06-24,111 [WEATHER],11.3,9.56,0,83.63,72.52,0,,,
2017-06-25,111 [WEATHER],11.6,9.55,0,91.48,80.85,0,,,
2017-06-26,111 [WEATHER],13.6,10.31,0,87.83,75.69,0,,,
2017-06-27,111 [WEATHER],10.7,9.65,0,87.92,84.49,0,,,
2017-06-28,111 [WEATHER],13.7,10.44,0,86.72,76.6,0,,,
2017-06-29,111 [WEATHER],10.5,8.85,0,92.83,89.21,0,,,
2017-06-30,111 [WEATHER],11.8,10.7,0,97.35,90.13,0,,,
2017-06-01,113 [WEATHER],16.9,13.77,0,98.02,75.94,0,989.6,986.75,0
2017-06-02,113 [WEATHER],18.6,12.71,0,98.67,70.85,0,987.2,986.09,0
2017-06-03,113 [WEATHER],17.1,9.35,0,100,80.36,0,987.2,983.87,0
2017-06-04,113 [WEATHER],17.3,10.91,0,100,72.21,0,982.3,981.16,0
2017-06-05,113 [WEATHER],15.7,10.29,0,97.97,85.41,0,979,971.33,0
2017-06-06,113 [WEATHER],10.9,9.7,0,98,93.07,0,971,965.9,0
2017-06-07,113 [WEATHER],12.8,8.67,0,96.48,74.56,0,978.9,976.31,0
2017-06-08,113 [WEATHER],13.9,7.94,0,100,87.41,0,978.8,974.51,0
2017-06-09,113 [WEATHER],14.1,10.48,0,98.66,87.79,0,982.5,976.91,0
2017-06-10,113 [WEATHER],18.2,13.1,0,99.32,83.6,0,982.3,977.72,0
2017-06-11,113 [WEATHER],15,11.96,0,100,88.7,0,976.1,972.89,0
2017-06-12,113 [WEATHER],17.3,12.77,0,95.42,80.77,0,985.6,978.44,0
2017-06-13,113 [WEATHER],16,12.91,0,94.86,82.85,0,987.5,986.21,0
2017-06-14,113 [WEATHER],18.8,15.35,0,96.73,74.91,0,986.8,984.32,0
2017-06-15,113 [WEATHER],16.3,13.46,0,90.43,74.28,0,982.9,978.76,0
2017-06-16,113 [WEATHER],17.9,13.61,0,91.05,80.68,0,991.8,988.74,0
2017-06-17,113 [WEATHER],21.4,16.66,0,93.74,83.24,0,992.8,992.34,0
2017-06-18,113 [WEATHER],20.9,16.59,0,92.47,78.23,0,994.2,993.05,0
2017-06-19,113 [WEATHER],18.1,13.33,0,97.4,78.37,0,995.3,992.76,0
2017-06-20,113 [WEATHER],19.5,12.07,0,99.3,73.05,0,995.5,993.95,0
2017-06-21,113 [WEATHER],21,15.8,0,96.05,82.76,0,990.8,984.37,0
2017-06-22,113 [WEATHER],17.7,14.35,0,95.44,80.1,0,981.5,980.53,0
2017-06-23,113 [WEATHER],16.1,13.06,0,94.26,73.16,0,978.8,976.4,0
2017-06-24,113 [WEATHER],14.5,10.97,0,77.71,68.04,0,977.3,975.29,0
2017-06-25,113 [WEATHER],15.2,10.85,0,90.27,72.24,0,984.2,979,0
2017-06-26,113 [WEATHER],13.7,10.56,0,98.64,81.98,0,987.2,986.18,0
2017-06-27,113 [WEATHER],13.7,10.7,0,99.32,84.77,0,985.6,982.04,0
2017-06-28,113 [WEATHER],15.8,11.16,0,88.55,75.55,0,980.1,979.64,0
2017-06-29,113 [WEATHER],10.5,9.68,0,96.71,92.13,0,978.7,977.48,0
2017-06-30,113 [WEATHER],12,10.95,0,98.67,94.62,0,987.2,983.57,0
2017-06-01,114 [WEATHER],18.2,14.23,0,96,76.95,0,,,
2017-06-02,114 [WEATHER],17,12.7,0,99.34,73.45,0,,,
2017-06-03,114 [WEATHER],17.6,10.15,0,100,82.65,0,,,
2017-06-04,114 [WEATHER],15.6,10.42,0,100,79.96,0,,,
2017-06-05,114 [WEATHER],13.4,10.32,0,100,88.43,0,,,
2017-06-06,114 [WEATHER],12.2,10.68,0,95.41,89.56,0,,,
2017-06-07,114 [WEATHER],14.5,10.06,0,97.18,67.43,0,,,
2017-06-08,114 [WEATHER],14.4,9.16,0,100,85.46,0,,,
2017-06-09,114 [WEATHER],14.3,11.45,0,99.33,86.19,0,,,
2017-06-10,114 [WEATHER],20.1,13.42,0,100,88.77,0,,,
2017-06-11,114 [WEATHER],16.2,13.4,0,100,83.29,0,,,
2017-06-12,114 [WEATHER],16.1,13.48,0,90.11,81.19,0,,,
2017-06-13,114 [WEATHER],17.2,13.85,0,95.5,82.01,0,,,
2017-06-14,114 [WEATHER],19.7,15.62,0,98.7,76.24,0,,,
2017-06-15,114 [WEATHER],16.1,13.56,0,92.96,79.62,0,,,
2017-06-16,114 [WEATHER],17.6,14.27,0,95.47,81.26,0,,,
2017-06-17,114 [WEATHER],20.6,16.84,0,92.51,80.19,0,,,
2017-06-18,114 [WEATHER],18.6,15.7,0,92.37,75.65,0,,,
2017-06-19,114 [WEATHER],17.8,13.23,0,97.4,80.42,0,,,
2017-06-20,114 [WEATHER],19.6,12.28,0,100,71.33,0,,,
2017-06-21,114 [WEATHER],22.7,18.48,0,93.31,80.63,0,,,
2017-06-22,114 [WEATHER],17.3,14.57,0,96.79,79.54,0,,,
2017-06-23,114 [WEATHER],16.9,14.02,0,88.31,70.6,0,,,
2017-06-24,114 [WEATHER],14.3,12.3,0,85.05,66.83,0,,,
2017-06-25,114 [WEATHER],15.4,12.12,0,92.19,71.86,0,,,
2017-06-26,114 [WEATHER],15.5,11.6,0,96.65,76.64,0,,,
2017-06-27,114 [WEATHER],13.6,11.52,0,94.22,86.78,0,,,
2017-06-28,114 [WEATHER],15.5,12.35,0,93.54,76.22,0,,,
2017-06-29,114 [WEATHER],12.2,10.99,0,96.73,86.54,0,,,
2017-06-30,114 [WEATHER],13.6,12.19,0,98.03,94.11,0,,,
2017-06-01,116 [WEATHER],19,15.25,0,93.6,72.76,0,,,
2017-06-02,116 [WEATHER],18,13.5,0,100,74.27,0,,,
2017-06-03,116 [WEATHER],17,9.92,0,100,87.18,0,,,
2017-06-04,116 [WEATHER],18,12.12,0,100,75.26,0,,,
2017-06-05,116 [WEATHER],16,10.91,0,100,87.36,0,,,
2017-06-06,116 [WEATHER],12,10.88,0,100,93.05,0,,,
2017-06-07,116 [WEATHER],15,10.08,0,93.4,74.05,0,,,
2017-06-08,116 [WEATHER],15,9.62,0,100,84.97,0,,,
2017-06-09,116 [WEATHER],14,10.83,0,100,89.39,0,,,
2017-06-10,116 [WEATHER],21,13.92,0,100,85.36,0,,,
2017-06-11,116 [WEATHER],18,14.21,0,93.45,78.54,0,,,
2017-06-12,116 [WEATHER],18,14.08,0,93.6,79.13,0,,,
2017-06-13,116 [WEATHER],17,14.12,0,93.6,80.63,0,,,
2017-06-14,116 [WEATHER],19,16.42,0,93.65,75.44,0,,,
2017-06-15,116 [WEATHER],17,15,0,87.56,72.45,0,,,
2017-06-16,116 [WEATHER],18,14.42,0,93.55,80.38,0,,,
2017-06-17,116 [WEATHER],22,17.33,0,93.74,79.75,0,,,
2017-06-18,116 [WEATHER],19,15.92,0,93.69,77.92,0,,,
2017-06-19,116 [WEATHER],18,13.29,0,100,81.21,0,,,
2017-06-20,116 [WEATHER],18,12.71,0,93.5,72.98,0,,,
2017-06-21,116 [WEATHER],22,15.88,0,93.88,84.77,0,,,
2017-06-22,116 [WEATHER],18,14.92,0,93.69,80.63,0,,,
2017-06-23,116 [WEATHER],18,14.39,0,93.6,71.42,0,,,
2017-06-24,116 [WEATHER],15,12.46,0,93.5,69.85,0,,,
2017-06-25,116 [WEATHER],17,12.83,0,87.37,70.67,0,,,
2017-06-26,116 [WEATHER],15,12,0,93.5,77.63,0,,,
2017-06-27,116 [WEATHER],13,11.62,0,87.56,80.67,0,,,
2017-06-28,116 [WEATHER],15,12.29,0,87.47,76.16,0,,,
2017-06-29,116 [WEATHER],11,10.96,0,100,91.64,0,,,
2017-06-30,116 [WEATHER],13,12.04,0,100,96.01,0,,,
2017-06-01,132 [WEATHER],18,15.2,0,86.66,70.21,0,1016.1,1013.12,0
2017-06-02,132 [WEATHER],18.1,13.84,0,92.36,72.79,0,1013.5,1012.46,0
2017-06-03,132 [WEATHER],17.4,11.03,0,95.41,82.75,0,1013.5,1010.41,0
2017-06-04,132 [WEATHER],15.1,11.94,0,92.75,76.81,0,1008.8,1007.7,0
2017-06-05,132 [WEATHER],14.5,11.23,0,92.94,85.06,0,1005.4,998.4,0
2017-06-06,132 [WEATHER],11.8,11.05,0,98.03,95.2,0,996.6,992.15,0
2017-06-07,132 [WEATHER],13.1,9.58,0,94.06,77.78,0,1005.6,1002.6,0
2017-06-08,132 [WEATHER],14.7,9.7,0,96.7,83.76,0,1005.5,1001.58,0
2017-06-09,132 [WEATHER],11.9,10.21,0,98.01,92.42,0,1009.3,1003.41,0
2017-06-10,132 [WEATHER],20.9,14.46,0,97.97,81.49,0,1009.1,1003.91,0
2017-06-11,132 [WEATHER],19.1,14.75,0,88.93,74.23,0,1001.7,998.51,0
2017-06-12,132 [WEATHER],16.3,13.98,0,86.49,77.93,0,1011.7,1003.86,0
2017-06-13,132 [WEATHER],18.6,14.67,0,88.28,76.74,0,1013.5,1012.3,0
2017-06-14,132 [WEATHER],20,16.98,0,92.97,70.12,0,1013,1010.49,0
2017-06-15,132 [WEATHER],18.1,15.77,0,83.71,66.42,0,1008.7,1004.43,0
2017-06-16,132 [WEATHER],17.6,15.17,0,89.56,76.18,0,1017,1014.49,0
2017-06-17,132 [WEATHER],22.5,18.47,0,83.5,73.3,0,1018.9,1017.84,0
2017-06-18,132 [WEATHER],19.4,16.24,0,86.61,73.95,0,1021,1019.45,0
2017-06-19,132 [WEATHER],17.4,13.29,0,97.4,81.49,0,1021.9,1019.7,0
2017-06-20,132 [WEATHER],16.6,12.88,0,87.95,69.14,0,1022.6,1021.17,0
2017-06-21,132 [WEATHER],23.1,16.9,0,91.46,79.58,0,1017.3,1010.36,0
2017-06-22,132 [WEATHER],16.9,14.82,0,90.09,78.98,0,1008.3,1006.83,0
2017-06-23,132 [WEATHER],18.1,14.92,0,87.3,67.72,0,1004.1,1001.72,0
2017-06-24,132 [WEATHER],15.3,12.6,0,89.79,66.84,0,1002.7,1000.26,0
2017-06-25,132 [WEATHER],15.6,12.25,0,87.39,72.66,0,1010.7,1004.89,0
2017-06-26,132 [WEATHER],14.3,11.87,0,92.26,74.33,0,1014.4,1013.26,0
2017-06-27,132 [WEATHER],13,11.32,0,83.42,78.02,0,1012.9,1009.67,0
2017-06-28,132 [WEATHER],14.5,12.27,0,88.06,73.85,0,1007.7,1007.21,0
2017-06-29,132 [WEATHER],11.3,11.07,0,98.68,93.35,0,1005.9,1004.92,0
2017-06-30,132 [WEATHER],12.5,11.72,0,98.68,95.47,0,1014,1010.56,0
2017-06-01,137 [WEATHER],17.9,14.81,0,91.86,70.61,0,1016.3,1013.03,0
2017-06-02,137 [WEATHER],17.6,13.7,0,96.75,75.76,0,1013.2,1012.28,0
2017-06-03,137 [WEATHER],15.2,10.89,0,97.32,84.07,0,1013.2,1010.23,0
2017-06-04,137 [WEATHER],15.2,11.57,0,95.96,76.06,0,1008.5,1007.47,0
2017-06-05,137 [WEATHER],12.8,11.1,0,95.33,85.19,0,1005.3,998.36,0
2017-06-06,137 [WEATHER],11.8,11.17,0,97.38,94.16,0,995.2,991.43,0
2017-06-07,137 [WEATHER],13,9.75,0,90.97,75.88,0,1005.3,1001.86,0
2017-06-08,137 [WEATHER],13.7,9.4,0,96.06,82.49,0,1005.2,1001.61,0
2017-06-09,137 [WEATHER],11.5,10.38,0,98.01,90.76,0,1009.1,1002.82,0
2017-06-10,137 [WEATHER],20.7,14.55,0,97.32,79.88,0,1009,1003.89,0
2017-06-11,137 [WEATHER],18.1,14.63,0,89.52,73.57,0,1001.5,998.35,0
2017-06-12,137 [WEATHER],16.1,13.67,0,86.38,79.13,0,1011.2,1003.48,0
2017-06-13,137 [WEATHER],17.2,14.2,0,92.43,78.21,0,1013.4,1012.11,0
2017-06-14,137 [WEATHER],20.4,16.89,0,93.63,71.78,0,1012.9,1010.45,0
2017-06-15,137 [WEATHER],18.2,15.78,0,78.15,64.15,0,1008.6,1004.21,0
2017-06-16,137 [WEATHER],17.6,15.07,0,90.19,75.18,0,1016.8,1014.23,0
2017-06-17,137 [WEATHER],21.2,18.14,0,85.49,73.17,0,1018.6,1017.63,0
2017-06-18,137 [WEATHER],19.2,16.18,0,84.41,71.23,0,1020.7,1019.18,0
2017-06-19,137 [WEATHER],16.3,13.38,0,98.04,78.9,0,1021.5,1019.42,0
2017-06-20,137 [WEATHER],16.5,12.63,0,86.51,65.67,0,1022.4,1021.07,0
2017-06-21,137 [WEATHER],23.7,17.71,0,88.12,74.12,0,1017.2,1010.16,0
2017-06-22,137 [WEATHER],16.1,14.5,0,90.55,78.57,0,1008.2,1006.67,0
2017-06-23,137 [WEATHER],17.5,14.73,0,88.77,66.9,0,1003.9,1001.61,0
2017-06-24,137 [WEATHER],15.7,12.61,0,86.19,64.93,0,1002.5,1000.02,0
2017-06-25,137 [WEATHER],14.6,12.46,0,84.99,68.3,0,1010.3,1004.4,0
2017-06-26,137 [WEATHER],14,11.92,0,89.81,71.06,0,1014.3,1013.1,0
2017-06-27,137 [WEATHER],12.9,11.41,0,82.32,76.08,0,1013.1,1009.84,0
2017-06-28,137 [WEATHER],13.5,12.01,0,86.92,71.83,0,1007.8,1007.23,0
